utt_id,measure,kind,v1,v2,delta,pct_change,sign_changed,changed
s01_A_modal_C005,f0_octave_jump_cost,numeric,0.35,0.35,0.0,0.0,False,False
s01_A_modal_C005,f0_shs_anchor_hz,numeric,143.00949335734762,143.00949335734762,0.0,0.0,False,False
s01_A_modal_C005,f0_anchor_confidence,numeric,0.8784480328602475,0.8784480328602475,0.0,0.0,False,False
s01_A_modal_C005,f0_octave_jump_rate,numeric,0.0,0.0,0.0,0.0,False,False
s01_A_modal_C005,f0_frames_repaired,numeric,1.0,1.0,0.0,0.0,False,False
s01_A_modal_C005,f0_frames_repaired_shs,numeric,1.0,1.0,0.0,0.0,False,False
s01_A_modal_C005,f0_pct_voiced,numeric,61.30268199233716,61.30268199233716,0.0,0.0,False,False
s01_A_modal_C005,f0_quality_flag,text,,,,,False,False
s01_A_modal_C005,hnr_db,numeric,9.652888283370032,9.652888283370032,0.0,0.0,False,False
s01_A_modal_C005,jitter_local_pct,numeric,1.8212630759704247,1.8212630759704247,0.0,0.0,False,False
